gene	symbol	project-name	mut-freq	MuSiC	oncodriveFM	oncodriveCLUST	ActiveDriver	MutSig	driver-category
ENSG00000105662	CRTC1	BLADDER UROTHELIAL TCGA	0.0510204081633	null	null	null	null	null	HCD
ENSG00000105662	CRTC1	BREAST TCGA	0.00393700787402	null	null	null	null	null	HCD
ENSG00000105662	CRTC1	COLORECTAL ADENO TCGA	0.0259067357513	1	null	null	null	null	HCD
ENSG00000105662	CRTC1	BRAIN GLIOBLASTOMA TCGA	0.00344827586207	null	null	null	null	null	HCD
ENSG00000105662	CRTC1	HEAD/NECK SQUAMOUS TCGA	0.00332225913621	null	null	null	null	null	HCD
ENSG00000105662	CRTC1	KIDNEY CLEAR CELL TCGA	0.00479616306954	null	null	null	null	null	HCD
ENSG00000105662	CRTC1	LUNG ADENO TCGA	0.0175438596491	null	null	null	null	null	HCD
ENSG00000105662	CRTC1	LUNG SQUAMOUS CELL TCGA	0.0229885057471	null	null	null	null	null	HCD
ENSG00000105662	CRTC1	OVARY TCGA	0.00632911392405	null	null	null	null	null	HCD
ENSG00000105662	CRTC1	PANCANCER12 TCGA	0.010608424337	null	null	null	null	null	HCD
ENSG00000105662	CRTC1	UTERI TCGA	0.0304347826087	null	null	null	null	null	HCD
ENSG00000140577	CRTC3	BLADDER UROTHELIAL TCGA	0.030612244898	null	null	null	null	null	HCD
ENSG00000140577	CRTC3	BREAST TCGA	0.00131233595801	null	null	null	null	null	HCD
ENSG00000140577	CRTC3	COLORECTAL ADENO TCGA	0.00518134715026	null	null	null	null	null	HCD
ENSG00000140577	CRTC3	BRAIN GLIOBLASTOMA TCGA	0.00344827586207	null	null	null	null	null	HCD
ENSG00000140577	CRTC3	HEAD/NECK SQUAMOUS TCGA	0.0232558139535	null	null	null	null	null	HCD
ENSG00000140577	CRTC3	LUNG ADENO TCGA	0.00877192982456	0	0	0	1	0	HCD
ENSG00000140577	CRTC3	LUNG SQUAMOUS CELL TCGA	0.0172413793103	null	null	null	null	null	HCD
ENSG00000140577	CRTC3	OVARY TCGA	0.00316455696203	null	null	null	null	null	HCD
ENSG00000140577	CRTC3	PANCANCER12 TCGA	0.00717628705148	null	null	null	null	null	HCD
ENSG00000140577	CRTC3	UTERI TCGA	0.0173913043478	null	null	null	null	null	HCD
ENSG00000009307	CSDE1	BLADDER UROTHELIAL TCGA	0.0408163265306	null	null	null	null	null	HCD
ENSG00000009307	CSDE1	BREAST TCGA	0.00393700787402	null	null	null	null	null	HCD
ENSG00000009307	CSDE1	COLORECTAL ADENO TCGA	0.0932642487047	null	null	null	null	null	HCD
ENSG00000009307	CSDE1	BRAIN GLIOBLASTOMA TCGA	0.0103448275862	null	null	null	null	null	HCD
ENSG00000009307	CSDE1	HEAD/NECK SQUAMOUS TCGA	0.0166112956811	null	null	null	null	null	HCD
ENSG00000009307	CSDE1	KIDNEY CLEAR CELL TCGA	0.00479616306954	null	null	null	null	null	HCD
ENSG00000009307	CSDE1	AML TCGA	0.0765306122449	null	null	null	null	null	HCD
ENSG00000009307	CSDE1	LUNG ADENO TCGA	0.0482456140351	null	null	null	null	null	HCD
ENSG00000009307	CSDE1	LUNG SQUAMOUS CELL TCGA	0.0172413793103	null	null	null	null	null	HCD
ENSG00000009307	CSDE1	OVARY TCGA	0.0126582278481	null	null	null	null	null	HCD
ENSG00000009307	CSDE1	PANCANCER12 TCGA	0.0262090483619	null	null	null	null	null	HCD
ENSG00000009307	CSDE1	UTERI TCGA	0.0695652173913	1	0	0	0	0	HCD
ENSG00000102974	CTCF	BLADDER UROTHELIAL TCGA	0.0408163265306	null	null	null	null	null	HCD
ENSG00000102974	CTCF	BREAST TCGA	0.0275590551181	1	1	0	1	0	HCD
ENSG00000102974	CTCF	COLORECTAL ADENO TCGA	0.0155440414508	null	null	null	null	null	HCD
ENSG00000102974	CTCF	HEAD/NECK SQUAMOUS TCGA	0.0332225913621	0	1	0	0	0	HCD
ENSG00000102974	CTCF	KIDNEY CLEAR CELL TCGA	0.00479616306954	null	null	null	null	null	HCD
ENSG00000102974	CTCF	AML TCGA	0.00510204081633	null	null	null	null	null	HCD
ENSG00000102974	CTCF	LUNG ADENO TCGA	0.0219298245614	null	null	null	null	null	HCD
ENSG00000102974	CTCF	LUNG SQUAMOUS CELL TCGA	0.00574712643678	null	null	null	null	null	HCD
ENSG00000102974	CTCF	OVARY TCGA	0.00316455696203	null	null	null	null	null	HCD
ENSG00000102974	CTCF	PANCANCER12 TCGA	0.0268330733229	1	1	1	1	1	HCD
ENSG00000102974	CTCF	UTERI TCGA	0.165217391304	1	1	0	1	0	HCD
ENSG00000168036	CTNNB1	BLADDER UROTHELIAL TCGA	0.0204081632653	null	null	null	null	null	HCD
ENSG00000168036	CTNNB1	BREAST TCGA	0.00393700787402	null	null	null	null	null	HCD
ENSG00000168036	CTNNB1	COLORECTAL ADENO TCGA	0.0466321243523	1	1	null	null	null	HCD
ENSG00000168036	CTNNB1	BRAIN GLIOBLASTOMA TCGA	0.00344827586207	null	null	null	null	null	HCD
ENSG00000168036	CTNNB1	HEAD/NECK SQUAMOUS TCGA	0.0132890365449	null	null	null	null	null	HCD
ENSG00000168036	CTNNB1	KIDNEY CLEAR CELL TCGA	0.00239808153477	null	null	null	null	null	HCD
ENSG00000168036	CTNNB1	LUNG ADENO TCGA	0.0350877192982	0	0	0	1	0	HCD
ENSG00000168036	CTNNB1	LUNG SQUAMOUS CELL TCGA	0.0229885057471	null	null	null	null	null	HCD
ENSG00000168036	CTNNB1	OVARY TCGA	0.00949367088608	null	null	null	null	null	HCD
ENSG00000168036	CTNNB1	PANCANCER12 TCGA	0.0315132605304	1	1	1	1	1	HCD
ENSG00000168036	CTNNB1	UTERI TCGA	0.286956521739	1	1	0	1	0	HCD
ENSG00000198561	CTNND1	BLADDER UROTHELIAL TCGA	0.0102040816327	null	null	null	null	null	HCD
ENSG00000198561	CTNND1	BREAST TCGA	0.00131233595801	null	null	null	null	null	HCD
ENSG00000198561	CTNND1	COLORECTAL ADENO TCGA	0.00518134715026	null	null	null	null	null	HCD
ENSG00000198561	CTNND1	BRAIN GLIOBLASTOMA TCGA	0.00344827586207	null	null	null	null	null	HCD
ENSG00000198561	CTNND1	HEAD/NECK SQUAMOUS TCGA	0.0199335548173	null	null	null	null	null	HCD
ENSG00000198561	CTNND1	KIDNEY CLEAR CELL TCGA	0.0119904076739	null	null	null	null	null	HCD
ENSG00000198561	CTNND1	LUNG ADENO TCGA	0.0350877192982	null	null	null	null	null	HCD
ENSG00000198561	CTNND1	LUNG SQUAMOUS CELL TCGA	0.0344827586207	null	null	null	null	null	HCD
ENSG00000198561	CTNND1	OVARY TCGA	0.00316455696203	null	null	null	null	null	HCD
ENSG00000198561	CTNND1	PANCANCER12 TCGA	0.0121684867395	null	null	null	null	null	HCD
ENSG00000198561	CTNND1	UTERI TCGA	0.0391304347826	0	1	0	0	0	HCD
ENSG00000085733	CTTN	BLADDER UROTHELIAL TCGA	0.0408163265306	null	null	null	null	null	HCD
ENSG00000085733	CTTN	BREAST TCGA	0.00131233595801	null	null	null	null	null	HCD
ENSG00000085733	CTTN	BRAIN GLIOBLASTOMA TCGA	0.0103448275862	null	null	null	null	null	HCD
ENSG00000085733	CTTN	HEAD/NECK SQUAMOUS TCGA	0.0132890365449	null	null	null	null	null	HCD
ENSG00000085733	CTTN	LUNG ADENO TCGA	0.00877192982456	null	null	null	null	null	HCD
ENSG00000085733	CTTN	LUNG SQUAMOUS CELL TCGA	0.0287356321839	0	1	0	0	0	HCD
ENSG00000085733	CTTN	OVARY TCGA	0.00316455696203	null	null	null	null	null	HCD
ENSG00000085733	CTTN	PANCANCER12 TCGA	0.00748829953198	null	null	null	null	null	HCD
ENSG00000085733	CTTN	UTERI TCGA	0.0173913043478	null	null	null	null	null	HCD
ENSG00000055130	CUL1	BLADDER UROTHELIAL TCGA	0.0612244897959	null	null	null	null	null	HCD
ENSG00000055130	CUL1	BREAST TCGA	0.00262467191601	null	null	null	null	null	HCD
ENSG00000055130	CUL1	COLORECTAL ADENO TCGA	0.0103626943005	null	null	null	null	null	HCD
ENSG00000055130	CUL1	BRAIN GLIOBLASTOMA TCGA	0.0103448275862	null	null	null	null	null	HCD
ENSG00000055130	CUL1	HEAD/NECK SQUAMOUS TCGA	0.0199335548173	0	1	0	0	0	HCD
ENSG00000055130	CUL1	KIDNEY CLEAR CELL TCGA	0.00719424460432	null	null	null	null	null	HCD
ENSG00000055130	CUL1	AML TCGA	0.0102040816327	null	null	null	null	null	HCD
ENSG00000055130	CUL1	LUNG ADENO TCGA	0.0263157894737	null	null	null	null	null	HCD
ENSG00000055130	CUL1	LUNG SQUAMOUS CELL TCGA	0.0287356321839	null	null	null	null	null	HCD
ENSG00000055130	CUL1	PANCANCER12 TCGA	0.0121684867395	0	1	0	0	0	HCD
ENSG00000055130	CUL1	UTERI TCGA	0.0173913043478	null	null	null	null	null	HCD
ENSG00000083799	CYLD	BREAST TCGA	0.00131233595801	null	null	null	null	null	HCD
ENSG00000083799	CYLD	COLORECTAL ADENO TCGA	0.00518134715026	null	null	null	null	null	HCD
ENSG00000083799	CYLD	BRAIN GLIOBLASTOMA TCGA	0.0103448275862	null	null	null	null	null	HCD
ENSG00000083799	CYLD	HEAD/NECK SQUAMOUS TCGA	0.0232558139535	0	1	0	0	0	HCD
ENSG00000083799	CYLD	KIDNEY CLEAR CELL TCGA	0.00239808153477	null	null	null	null	null	HCD
ENSG00000083799	CYLD	LUNG ADENO TCGA	0.0219298245614	null	null	null	null	null	HCD
ENSG00000083799	CYLD	LUNG SQUAMOUS CELL TCGA	0.0344827586207	null	null	null	null	null	HCD
ENSG00000083799	CYLD	PANCANCER12 TCGA	0.00904836193448	0	1	0	0	0	HCD
ENSG00000083799	CYLD	UTERI TCGA	0.0217391304348	null	null	null	null	null	HCD
ENSG00000108654	DDX5	BLADDER UROTHELIAL TCGA	0.0612244897959	null	null	null	null	null	HCD
ENSG00000108654	DDX5	BREAST TCGA	0.00524934383202	null	null	null	null	null	HCD
ENSG00000108654	DDX5	BRAIN GLIOBLASTOMA TCGA	0.0137931034483	null	null	null	null	null	HCD
ENSG00000108654	DDX5	HEAD/NECK SQUAMOUS TCGA	0.00332225913621	null	null	null	null	null	HCD
ENSG00000108654	DDX5	KIDNEY CLEAR CELL TCGA	0.0119904076739	null	null	null	null	null	HCD
ENSG00000108654	DDX5	LUNG ADENO TCGA	0.0350877192982	null	null	null	null	null	HCD
ENSG00000108654	DDX5	LUNG SQUAMOUS CELL TCGA	0.0114942528736	null	null	null	null	null	HCD
ENSG00000108654	DDX5	OVARY TCGA	0.00632911392405	null	null	null	null	null	HCD
ENSG00000108654	DDX5	PANCANCER12 TCGA	0.0115444617785	0	0	0	0	1	HCD
ENSG00000108654	DDX5	UTERI TCGA	0.0217391304348	null	null	null	null	null	HCD
ENSG00000135829	DHX9	BLADDER UROTHELIAL TCGA	0.0510204081633	null	null	null	null	null	HCD
ENSG00000135829	DHX9	BREAST TCGA	0.00393700787402	null	null	null	null	null	HCD
ENSG00000135829	DHX9	HEAD/NECK SQUAMOUS TCGA	0.0232558139535	null	null	null	null	null	HCD
ENSG00000135829	DHX9	KIDNEY CLEAR CELL TCGA	0.00959232613909	null	null	null	null	null	HCD
ENSG00000135829	DHX9	LUNG ADENO TCGA	0.0263157894737	null	null	null	null	null	HCD
ENSG00000135829	DHX9	LUNG SQUAMOUS CELL TCGA	0.0287356321839	0	1	0	0	0	HCD
ENSG00000135829	DHX9	OVARY TCGA	0.00632911392405	null	null	null	null	null	HCD
ENSG00000135829	DHX9	PANCANCER12 TCGA	0.010608424337	0	1	0	0	0	HCD
ENSG00000135829	DHX9	UTERI TCGA	0.00869565217391	null	null	null	null	null	HCD
ENSG00000100697	DICER1	BLADDER UROTHELIAL TCGA	0.0408163265306	null	null	null	null	null	HCD
ENSG00000100697	DICER1	BREAST TCGA	0.00656167979003	null	null	null	null	null	HCD
ENSG00000100697	DICER1	COLORECTAL ADENO TCGA	0.020725388601	null	null	null	null	null	HCD
ENSG00000100697	DICER1	BRAIN GLIOBLASTOMA TCGA	0.0172413793103	null	null	null	null	null	HCD
ENSG00000100697	DICER1	HEAD/NECK SQUAMOUS TCGA	0.0299003322259	null	null	null	null	null	HCD
ENSG00000100697	DICER1	KIDNEY CLEAR CELL TCGA	0.00959232613909	null	null	null	null	null	HCD
ENSG00000100697	DICER1	LUNG ADENO TCGA	0.0438596491228	null	null	null	null	null	HCD
ENSG00000100697	DICER1	LUNG SQUAMOUS CELL TCGA	0.051724137931	null	null	null	null	null	HCD
ENSG00000100697	DICER1	OVARY TCGA	0.00316455696203	null	null	null	null	null	HCD
ENSG00000100697	DICER1	PANCANCER12 TCGA	0.01872074883	0	1	0	0	0	HCD
ENSG00000100697	DICER1	UTERI TCGA	0.0391304347826	0	1	0	0	0	HCD
ENSG00000198947	DMD	BLADDER UROTHELIAL TCGA	0.0918367346939	null	null	null	null	null	HCD
ENSG00000198947	DMD	BREAST TCGA	0.0367454068241	null	null	null	null	null	HCD
ENSG00000198947	DMD	COLORECTAL ADENO TCGA	0.0880829015544	null	null	null	null	null	HCD
ENSG00000198947	DMD	BRAIN GLIOBLASTOMA TCGA	0.0413793103448	null	null	null	null	null	HCD
ENSG00000198947	DMD	HEAD/NECK SQUAMOUS TCGA	0.109634551495	1	0	0	0	0	HCD
ENSG00000198947	DMD	KIDNEY CLEAR CELL TCGA	0.0215827338129	null	null	null	null	null	HCD
ENSG00000198947	DMD	AML TCGA	0.00510204081633	null	null	null	null	null	HCD
ENSG00000198947	DMD	LUNG ADENO TCGA	0.179824561404	null	null	null	null	null	HCD
ENSG00000198947	DMD	LUNG SQUAMOUS CELL TCGA	0.17816091954	null	null	null	null	null	HCD
ENSG00000198947	DMD	OVARY TCGA	0.0284810126582	null	null	null	null	null	HCD
ENSG00000198947	DMD	PANCANCER12 TCGA	0.0664586583463	1	0	0	0	1	HCD
ENSG00000198947	DMD	UTERI TCGA	0.1	null	null	null	null	null	HCD
ENSG00000119772	DNMT3A	BREAST TCGA	0.00524934383202	null	null	null	null	null	HCD
ENSG00000119772	DNMT3A	COLORECTAL ADENO TCGA	0.0103626943005	null	null	null	null	null	HCD
ENSG00000119772	DNMT3A	HEAD/NECK SQUAMOUS TCGA	0.0332225913621	null	null	null	null	null	HCD
ENSG00000119772	DNMT3A	KIDNEY CLEAR CELL TCGA	0.0119904076739	null	null	null	null	null	HCD
ENSG00000119772	DNMT3A	AML TCGA	0.260204081633	1	1	1	0	0	HCD
ENSG00000119772	DNMT3A	LUNG ADENO TCGA	0.0394736842105	null	null	null	null	null	HCD
ENSG00000119772	DNMT3A	LUNG SQUAMOUS CELL TCGA	0.0574712643678	null	null	null	null	null	HCD
ENSG00000119772	DNMT3A	OVARY TCGA	0.00949367088608	null	null	null	null	null	HCD
ENSG00000119772	DNMT3A	PANCANCER12 TCGA	0.0302652106084	1	1	1	0	1	HCD
ENSG00000119772	DNMT3A	UTERI TCGA	0.0130434782609	null	null	null	null	null	HCD
ENSG00000134516	DOCK2	BLADDER UROTHELIAL TCGA	0.0612244897959	null	null	null	null	null	HCD
ENSG00000134516	DOCK2	BREAST TCGA	0.0170603674541	null	null	null	null	null	HCD
ENSG00000134516	DOCK2	COLORECTAL ADENO TCGA	0.0569948186528	null	null	null	null	null	HCD
ENSG00000134516	DOCK2	BRAIN GLIOBLASTOMA TCGA	0.0241379310345	null	null	null	null	null	HCD
ENSG00000134516	DOCK2	HEAD/NECK SQUAMOUS TCGA	0.0564784053156	null	null	null	null	null	HCD
ENSG00000134516	DOCK2	KIDNEY CLEAR CELL TCGA	0.0143884892086	null	null	null	null	null	HCD
ENSG00000134516	DOCK2	AML TCGA	0.0102040816327	null	null	null	null	null	HCD
ENSG00000134516	DOCK2	LUNG ADENO TCGA	0.122807017544	null	null	null	null	null	HCD
ENSG00000134516	DOCK2	LUNG SQUAMOUS CELL TCGA	0.126436781609	null	null	null	null	null	HCD
ENSG00000134516	DOCK2	OVARY TCGA	0.0158227848101	null	null	null	null	null	HCD
ENSG00000134516	DOCK2	PANCANCER12 TCGA	0.0396255850234	1	0	0	0	0	HCD
ENSG00000134516	DOCK2	UTERI TCGA	0.0434782608696	null	null	null	null	null	HCD
ENSG00000156508	EEF1A1	BLADDER UROTHELIAL TCGA	0.0102040816327	null	null	null	null	null	HCD
ENSG00000156508	EEF1A1	BREAST TCGA	0.00524934383202	null	null	null	null	null	HCD
ENSG00000156508	EEF1A1	COLORECTAL ADENO TCGA	0.00518134715026	null	null	null	null	null	HCD
ENSG00000156508	EEF1A1	BRAIN GLIOBLASTOMA TCGA	0.0137931034483	null	null	null	null	null	HCD
ENSG00000156508	EEF1A1	HEAD/NECK SQUAMOUS TCGA	0.00996677740864	null	null	null	null	null	HCD
ENSG00000156508	EEF1A1	KIDNEY CLEAR CELL TCGA	0.00719424460432	null	null	null	null	null	HCD
ENSG00000156508	EEF1A1	LUNG ADENO TCGA	0.00877192982456	null	null	null	null	null	HCD
ENSG00000156508	EEF1A1	LUNG SQUAMOUS CELL TCGA	0.0114942528736	null	null	null	null	null	HCD
ENSG00000156508	EEF1A1	PANCANCER12 TCGA	0.00780031201248	0	1	0	1	0	HCD
ENSG00000156508	EEF1A1	UTERI TCGA	0.0217391304348	null	null	null	null	null	HCD
ENSG00000146648	EGFR	BLADDER UROTHELIAL TCGA	0.0204081632653	null	null	null	null	null	HCD
ENSG00000146648	EGFR	BREAST TCGA	0.011811023622	null	null	null	null	null	HCD
ENSG00000146648	EGFR	COLORECTAL ADENO TCGA	0.020725388601	null	null	null	null	null	HCD
ENSG00000146648	EGFR	BRAIN GLIOBLASTOMA TCGA	0.265517241379	1	1	1	1	0	HCD
ENSG00000146648	EGFR	HEAD/NECK SQUAMOUS TCGA	0.0598006644518	null	null	null	null	null	HCD
ENSG00000146648	EGFR	KIDNEY CLEAR CELL TCGA	0.0167865707434	0	1	0	0	0	HCD
ENSG00000146648	EGFR	AML TCGA	0.0102040816327	null	null	null	null	null	HCD
ENSG00000146648	EGFR	LUNG ADENO TCGA	0.131578947368	1	0	0	0	0	HCD
ENSG00000146648	EGFR	LUNG SQUAMOUS CELL TCGA	0.0344827586207	null	null	null	null	null	HCD
ENSG00000146648	EGFR	OVARY TCGA	0.0253164556962	null	null	null	null	null	HCD
ENSG00000146648	EGFR	PANCANCER12 TCGA	0.0517940717629	1	1	1	1	1	HCD
ENSG00000146648	EGFR	UTERI TCGA	0.0130434782609	null	null	null	null	null	HCD
ENSG00000156976	EIF4A2	BLADDER UROTHELIAL TCGA	0.0612244897959	null	null	null	null	null	HCD
ENSG00000156976	EIF4A2	BREAST TCGA	0.00787401574803	null	null	null	null	null	HCD
ENSG00000156976	EIF4A2	COLORECTAL ADENO TCGA	0.0310880829016	1	null	null	null	null	HCD
ENSG00000156976	EIF4A2	BRAIN GLIOBLASTOMA TCGA	0.00344827586207	null	null	null	null	null	HCD
ENSG00000156976	EIF4A2	HEAD/NECK SQUAMOUS TCGA	0.0132890365449	null	null	null	null	null	HCD
ENSG00000156976	EIF4A2	KIDNEY CLEAR CELL TCGA	0.0119904076739	null	null	null	null	null	HCD
ENSG00000156976	EIF4A2	LUNG ADENO TCGA	0.0175438596491	null	null	null	null	null	HCD
ENSG00000156976	EIF4A2	LUNG SQUAMOUS CELL TCGA	0.0402298850575	null	null	null	null	null	HCD
ENSG00000156976	EIF4A2	OVARY TCGA	0.00632911392405	null	null	null	null	null	HCD
ENSG00000156976	EIF4A2	PANCANCER12 TCGA	0.014352574103	null	null	null	null	null	HCD
ENSG00000156976	EIF4A2	UTERI TCGA	0.0217391304348	null	null	null	null	null	HCD
ENSG00000163435	ELF3	BLADDER UROTHELIAL TCGA	0.0816326530612	1	1	0	0	0	HCD
ENSG00000163435	ELF3	BREAST TCGA	0.00262467191601	null	null	null	null	null	HCD
ENSG00000163435	ELF3	COLORECTAL ADENO TCGA	0.0362694300518	1	1	null	null	null	HCD
ENSG00000163435	ELF3	HEAD/NECK SQUAMOUS TCGA	0.00664451827243	null	null	null	null	null	HCD
ENSG00000163435	ELF3	LUNG ADENO TCGA	0.00877192982456	null	null	null	null	null	HCD
ENSG00000163435	ELF3	LUNG SQUAMOUS CELL TCGA	0.0114942528736	null	null	null	null	null	HCD
ENSG00000163435	ELF3	OVARY TCGA	0.00316455696203	null	null	null	null	null	HCD
ENSG00000163435	ELF3	PANCANCER12 TCGA	0.00780031201248	1	1	0	0	1	HCD
ENSG00000163435	ELF3	UTERI TCGA	0.00434782608696	null	null	null	null	null	HCD
ENSG00000100393	EP300	BLADDER UROTHELIAL TCGA	0.173469387755	1	1	0	0	0	HCD
ENSG00000100393	EP300	BREAST TCGA	0.00918635170604	null	null	null	null	null	HCD
ENSG00000100393	EP300	COLORECTAL ADENO TCGA	0.0259067357513	null	null	null	null	null	HCD
ENSG00000100393	EP300	BRAIN GLIOBLASTOMA TCGA	0.0103448275862	null	null	null	null	null	HCD
ENSG00000100393	EP300	HEAD/NECK SQUAMOUS TCGA	0.0797342192691	0	1	0	0	0	HCD
ENSG00000100393	EP300	KIDNEY CLEAR CELL TCGA	0.0167865707434	null	null	null	null	null	HCD
ENSG00000100393	EP300	LUNG ADENO TCGA	0.0131578947368	null	null	null	null	null	HCD
ENSG00000100393	EP300	LUNG SQUAMOUS CELL TCGA	0.0459770114943	null	null	null	null	null	HCD
ENSG00000100393	EP300	OVARY TCGA	0.00316455696203	null	null	null	null	null	HCD
ENSG00000100393	EP300	PANCANCER12 TCGA	0.0274570982839	1	1	0	0	1	HCD
ENSG00000100393	EP300	UTERI TCGA	0.0565217391304	0	1	0	0	0	HCD
ENSG00000141736	ERBB2	BLADDER UROTHELIAL TCGA	0.112244897959	null	null	null	null	null	HCD
ENSG00000141736	ERBB2	BREAST TCGA	0.0157480314961	null	null	null	null	null	HCD
ENSG00000141736	ERBB2	COLORECTAL ADENO TCGA	0.0362694300518	null	null	null	null	null	HCD
ENSG00000141736	ERBB2	BRAIN GLIOBLASTOMA TCGA	0.0103448275862	null	null	null	null	null	HCD
ENSG00000141736	ERBB2	HEAD/NECK SQUAMOUS TCGA	0.0332225913621	0	0	0	1	0	HCD
ENSG00000141736	ERBB2	KIDNEY CLEAR CELL TCGA	0.0119904076739	null	null	null	null	null	HCD
ENSG00000141736	ERBB2	LUNG ADENO TCGA	0.0614035087719	null	null	null	null	null	HCD
ENSG00000141736	ERBB2	LUNG SQUAMOUS CELL TCGA	0.0287356321839	null	null	null	null	null	HCD
ENSG00000141736	ERBB2	OVARY TCGA	0.0126582278481	null	null	null	null	null	HCD
ENSG00000141736	ERBB2	PANCANCER12 TCGA	0.0243369734789	0	0	1	0	1	HCD
ENSG00000141736	ERBB2	UTERI TCGA	0.0304347826087	null	null	null	null	null	HCD
ENSG00000112851	ERBB2IP	BLADDER UROTHELIAL TCGA	0.030612244898	null	null	null	null	null	HCD
ENSG00000112851	ERBB2IP	BREAST TCGA	0.00524934383202	null	null	null	null	null	HCD
ENSG00000112851	ERBB2IP	HEAD/NECK SQUAMOUS TCGA	0.0132890365449	0	0	0	1	0	HCD
ENSG00000112851	ERBB2IP	KIDNEY CLEAR CELL TCGA	0.00959232613909	null	null	null	null	null	HCD
ENSG00000112851	ERBB2IP	LUNG ADENO TCGA	0.0175438596491	null	null	null	null	null	HCD
ENSG00000112851	ERBB2IP	LUNG SQUAMOUS CELL TCGA	0.0287356321839	null	null	null	null	null	HCD
ENSG00000112851	ERBB2IP	OVARY TCGA	0.00949367088608	null	null	null	null	null	HCD
ENSG00000112851	ERBB2IP	PANCANCER12 TCGA	0.00998439937598	null	null	null	null	null	HCD
ENSG00000112851	ERBB2IP	UTERI TCGA	0.0217391304348	0	0	0	1	0	HCD
ENSG00000104884	ERCC2	BLADDER UROTHELIAL TCGA	0.122448979592	1	1	0	0	0	HCD
ENSG00000104884	ERCC2	BREAST TCGA	0.00524934383202	null	null	null	null	null	HCD
ENSG00000104884	ERCC2	COLORECTAL ADENO TCGA	0.00518134715026	null	null	null	null	null	HCD
ENSG00000104884	ERCC2	BRAIN GLIOBLASTOMA TCGA	0.00689655172414	null	null	null	null	null	HCD
ENSG00000104884	ERCC2	HEAD/NECK SQUAMOUS TCGA	0.00996677740864	null	null	null	null	null	HCD
ENSG00000104884	ERCC2	KIDNEY CLEAR CELL TCGA	0.00719424460432	null	null	null	null	null	HCD
ENSG00000104884	ERCC2	LUNG ADENO TCGA	0.0131578947368	null	null	null	null	null	HCD
ENSG00000104884	ERCC2	LUNG SQUAMOUS CELL TCGA	0.00574712643678	null	null	null	null	null	HCD
ENSG00000104884	ERCC2	OVARY TCGA	0.00632911392405	null	null	null	null	null	HCD
ENSG00000104884	ERCC2	PANCANCER12 TCGA	0.010608424337	0	0	0	0	1	HCD
ENSG00000104884	ERCC2	UTERI TCGA	0.0130434782609	null	null	null	null	null	HCD
ENSG00000091831	ESR1	BREAST TCGA	0.00787401574803	null	null	null	null	null	HCD
ENSG00000091831	ESR1	COLORECTAL ADENO TCGA	0.0259067357513	null	null	null	null	null	HCD
ENSG00000091831	ESR1	BRAIN GLIOBLASTOMA TCGA	0.00689655172414	null	null	null	null	null	HCD
ENSG00000091831	ESR1	HEAD/NECK SQUAMOUS TCGA	0.0232558139535	null	null	null	null	null	HCD
ENSG00000091831	ESR1	KIDNEY CLEAR CELL TCGA	0.00479616306954	null	null	null	null	null	HCD
ENSG00000091831	ESR1	LUNG ADENO TCGA	0.00877192982456	null	null	null	null	null	HCD
ENSG00000091831	ESR1	LUNG SQUAMOUS CELL TCGA	0.0459770114943	null	null	null	null	null	HCD
ENSG00000091831	ESR1	PANCANCER12 TCGA	0.0127925117005	0	0	0	1	0	HCD
ENSG00000091831	ESR1	UTERI TCGA	0.0391304347826	0	0	0	1	0	HCD
ENSG00000182944	EWSR1	BLADDER UROTHELIAL TCGA	0.0204081632653	null	null	null	null	null	HCD
ENSG00000182944	EWSR1	BREAST TCGA	0.00656167979003	null	null	null	null	null	HCD
ENSG00000182944	EWSR1	HEAD/NECK SQUAMOUS TCGA	0.00664451827243	null	null	null	null	null	HCD
ENSG00000182944	EWSR1	KIDNEY CLEAR CELL TCGA	0.00719424460432	null	null	null	null	null	HCD
ENSG00000182944	EWSR1	AML TCGA	0.00510204081633	null	null	null	null	null	HCD
ENSG00000182944	EWSR1	LUNG ADENO TCGA	0.00877192982456	null	null	null	null	null	HCD
ENSG00000182944	EWSR1	LUNG SQUAMOUS CELL TCGA	0.00574712643678	null	null	null	null	null	HCD
ENSG00000182944	EWSR1	OVARY TCGA	0.00632911392405	null	null	null	null	null	HCD
ENSG00000182944	EWSR1	PANCANCER12 TCGA	0.00780031201248	0	0	0	0	1	HCD
ENSG00000182944	EWSR1	UTERI TCGA	0.0304347826087	null	null	null	null	null	HCD
ENSG00000106462	EZH2	BLADDER UROTHELIAL TCGA	0.0204081632653	null	null	null	null	null	HCD
ENSG00000106462	EZH2	BREAST TCGA	0.00131233595801	null	null	null	null	null	HCD
ENSG00000106462	EZH2	BRAIN GLIOBLASTOMA TCGA	0.0137931034483	null	null	null	null	null	HCD
ENSG00000106462	EZH2	HEAD/NECK SQUAMOUS TCGA	0.00332225913621	null	null	null	null	null	HCD
ENSG00000106462	EZH2	KIDNEY CLEAR CELL TCGA	0.00719424460432	null	null	null	null	null	HCD
ENSG00000106462	EZH2	AML TCGA	0.015306122449	1	0	0	0	0	HCD
ENSG00000106462	EZH2	LUNG ADENO TCGA	0.0263157894737	null	null	null	null	null	HCD
ENSG00000106462	EZH2	LUNG SQUAMOUS CELL TCGA	0.0402298850575	null	null	null	null	null	HCD
