Q9Y6D6	P22087	18292223;18292223	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
P00451	P00451	18400180	direct interaction	x-ray crystallography
Q13469	Q13469	19060202;18462673	physical association;direct interaction	electrophoretic mobility shift assay;x-ray crystallography
Q9Y6K9	Q9Y6K9	18462684;18462684;18462684	direct interaction;direct interaction;direct interaction	molecular sieving;cosedimentation in solution;static light scattering
P07602	P07602	18462685;18462685;18462685;18462685;18462685	direct interaction;direct interaction;direct interaction;direct interaction;direct interaction	molecular sieving;molecular sieving;x-ray crystallography;cosedimentation in solution;x-ray crystallography
P23769	Q13547	18250304	direct interaction	pull down
P23769	P17947	18250304;18250304;18250304;18250304	physical association;physical association;direct interaction;physical association	anti bait coimmunoprecipitation;pull down;pull down;anti tag coimmunoprecipitation
Q92793	P23769	18250304	direct interaction	pull down
P62988	A9QPL8	18305167	physical association	anti bait coimmunoprecipitation
P46934	P05161	18305167	physical association	anti bait coimmunoprecipitation
P62988	P12004	21422291;18719106;18719106;18316726;18316726;18316726;18719106	covalent binding;physical association;covalent binding;physical association;physical association;covalent binding;physical association	comigration in sds page;anti tag coimmunoprecipitation;comigration in sds page;anti bait coimmunoprecipitation;anti tag coimmunoprecipitation;comigration in sds page;anti bait coimmunoprecipitation
P17844	Q8K3Y6	18334637	physical association	anti tag coimmunoprecipitation
P26651	Q92841	18334637	physical association	anti tag coimmunoprecipitation
Q9NQT5	Q92841	18334637;18334637	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q9NQT5	Q8K3Y6	18334637;17185417;18334637	physical association;physical association;physical association	anti bait coimmunoprecipitation;pull down;anti bait coimmunoprecipitation
Q92841	Q9NQT4	18334637	physical association	anti bait coimmunoprecipitation
P62988	Q15303	18334649;18334649;18334649;18334649	physical association;physical association;physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q96J02	Q15303	18334649;18334649;18334649;18334649	physical association;physical association;physical association;physical association	anti tag coimmunoprecipitation;pull down;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
P35637	P38217	18532879	direct interaction	pull down
Q92973	Q99383	18532879	direct interaction	pull down
Q92973	P32505	18532879	direct interaction	pull down
Q8WUI4	P31947	18339811	physical association	anti tag coimmunoprecipitation
P05154	P00734	18362344	direct interaction	x-ray crystallography
P61923	P15917	18356299	physical association	pull down
P62988	Q07812	18362350;18362350	physical association;physical association	anti tag coimmunoprecipitation;anti bait coimmunoprecipitation
P55265	Q92900	18362360;18362360;18362360	physical association;physical association;physical association	cross-linking study;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
P47992	P47992	18364395	direct interaction	nuclear magnetic resonance
Q9UNG2	Q9UNG2	18378892;18378892;18040044;18040044;18378892;18040044;18378892	direct interaction;direct interaction;direct interaction;direct interaction;direct interaction;direct interaction;direct interaction	cross-linking study;molecular sieving;molecular sieving;x-ray crystallography;comigration in sds page;cosedimentation in solution;x-ray crystallography
Q9Y5U5	Q9Y5U5	18378892	direct interaction	cross-linking study
Q9UNG2	Q9Y5U5	18378892;18040044	direct interaction;direct interaction	surface plasmon resonance;surface plasmon resonance
P62988	O75581	18378904	physical association	anti tag coimmunoprecipitation
P23258	P23258	18388201;18388201	direct interaction;direct interaction	molecular sieving;x-ray crystallography
O60563	Q15545	18391197	physical association	anti bait coimmunoprecipitation
Q9Y676	P03204	18391203;18391203;18391203;18391203;18391203;18391203	physical association;direct interaction;physical association;direct interaction;direct interaction;physical association	anti bait coimmunoprecipitation;pull down;anti bait coimmunoprecipitation;surface plasmon resonance;two hybrid;pull down
P06400	Q9Y676	18391203;18391203	direct interaction;physical association	pull down;pull down
P55899	P02768	18272495	direct interaction	surface plasmon resonance
P29122	Q9Z1W4	18378898	direct interaction	protease assay
P10997	P10997	17640888;18408164;18408164;17640888;18408164	direct interaction;direct interaction;direct interaction;direct interaction;direct interaction	transmission electron microscopy;classical fluorescence spectroscopy;transmission electron microscopy;x-ray fiber diffraction;electron tomography
P01106	P62988	18413597	physical association	pull down
Q96L91	P01106	18413597;18413597	physical association;physical association	anti bait coimmunoprecipitation;anti tag coimmunoprecipitation
P00533	P00533	20007378;18427122;18042729;23636329;23273428;21482778	phosphotransfer reaction;direct interaction;physical association;phosphorylation reaction;phosphorylation reaction;direct interaction	phosphotransfer assay;electron tomography;anti tag coimmunoprecipitation;protein kinase assay;protein kinase assay;fluorescent resonance energy transfer
P46531	Q92585	19907488;18427106;18427106;19907488;19907488	physical association;physical association;physical association;physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;pull down;pull down
Q16665	P46531	18427106;18427106	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q9H444	Q8WUM4	18511562;21889351;18511562;22484091;18434552	direct interaction;physical association;direct interaction;direct interaction;direct interaction	x-ray crystallography;anti tag coimmunoprecipitation;surface plasmon resonance;fluorescence polarization spectroscopy;pull down
Q9H3S7	Q9H444	18434552;18434552	direct interaction;direct interaction	pull down;pull down
P04156	P04156	18436646;19278656;19278656;19278656;19204296;18436646;18436646;19278656;19278656;18025469;18025469	direct interaction;direct interaction;direct interaction;direct interaction;direct interaction;direct interaction;direct interaction;direct interaction;direct interaction;direct interaction;direct interaction	nuclear magnetic resonance;atomic force microscopy;classical fluorescence spectroscopy;circular dichroism;x-ray crystallography;atomic force microscopy;cosedimentation in solution;transmission electron microscopy;nuclear magnetic resonance;electron paramagnetic resonance;transmission electron microscopy
Q96RL1	Q6UWZ7	17643121;17643121;18077395;18077395	physical association;physical association;physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti tag coimmunoprecipitation;anti bait coimmunoprecipitation
Q5TZ93	Q6UWZ7	18077395;18077395;18077395	physical association;physical association;physical association	anti bait coimmunoprecipitation;anti tag coimmunoprecipitation;anti bait coimmunoprecipitation
Q96RL1	Q5TZ93	18077395;18077395	physical association;physical association	anti tag coimmunoprecipitation;anti bait coimmunoprecipitation
P63279	Q9Y265	18087039;18087039;18087039	physical association;physical association;physical association	anti bait coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
Q9Y265	P10275	18087039	physical association	anti bait coimmunoprecipitation
Q9Y265	P35398	18087039	physical association	anti bait coimmunoprecipitation
Q9Y265	P35222	18087039;18087039;18087039	physical association;physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
Q9Y265	Q92793	18087039	physical association	anti tag coimmunoprecipitation
Q9Y230	Q9Y265	18087039;18087039;18087039	physical association;physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
P04637	O60936	18087040;18087040;18087040	physical association;physical association;direct interaction	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q99996	Q14D14	18093912	physical association	anti bait coimmunoprecipitation
P18827	P18827	18093920;18093920	direct interaction;direct interaction	comigration in gel electrophoresis;tox-r dimerization assay
P34741	P34741	18093920;18093920;18093920	direct interaction;direct interaction;direct interaction	comigration in gel electrophoresis;tox-r dimerization assay;comigration in gel electrophoresis
O75056	O75056	18093920;18093920;18093920	direct interaction;direct interaction;direct interaction	comigration in gel electrophoresis;comigration in gel electrophoresis;tox-r dimerization assay
P31431	P31431	18093920;18093920;18093920	direct interaction;direct interaction;direct interaction	comigration in gel electrophoresis;comigration in gel electrophoresis;tox-r dimerization assay
P34741	P18827	18093920;18093920	direct interaction;direct interaction	comigration in gel electrophoresis;comigration in gel electrophoresis
P18827	O75056	18093920	direct interaction	comigration in gel electrophoresis
O75056	P34741	18093920;18093920	direct interaction;direct interaction	comigration in gel electrophoresis;comigration in gel electrophoresis
P34741	P31431	18093920;18093920	direct interaction;direct interaction	comigration in gel electrophoresis;comigration in gel electrophoresis
O75056	P31431	18093920;18093920	direct interaction;direct interaction	comigration in gel electrophoresis;comigration in gel electrophoresis
P49789	Q9UJU2	18077326;18077326	physical association;physical association	anti tag coimmunoprecipitation;pull down
P35222	P49789	18077326;18077326;18077326;18077326	direct interaction;physical association;physical association;physical association	pull down;anti tag coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
P49789	P49789	18077326	direct interaction	pull down
P35222	Q9UJU2	18077326;17517646;18077326	direct interaction;physical association;physical association	pull down;anti tag coimmunoprecipitation;pull down
Q8TCY5	Q01718	18077336;18077336	physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
Q8TCY5	Q8TCY5	18077336	physical association	anti tag coimmunoprecipitation
Q53ET0	Q15233	18077367;18077367	physical association;direct interaction	anti bait coimmunoprecipitation;fluorescent resonance energy transfer
P80188	P14780	18077379	physical association	comigration in non denaturing gel electrophoresis
Q9Y2R2	Q05655	18056643	direct interaction	protein kinase assay
Q9Y2R2	Q9Y2R2	18056643	direct interaction	x-ray crystallography
P30307	Q14738	18056802	physical association	anti tag coimmunoprecipitation
P51617	P02687	18032608	direct interaction	protein kinase assay
Q07820	Q16611	18040043;20023629;20023629	physical association;physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
O15243	P48357	18042720;18042720	physical association;direct interaction	anti tag coimmunoprecipitation;bioluminescence resonance energy transfer
Q16236	P10276	18048326;18048326	physical association;physical association	anti bait coimmunoprecipitation;anti tag coimmunoprecipitation
P42574	P17382	18048335	direct interaction	protease assay
P07910	A6H4P0	18337511	physical association	anti bait coimmunoprecipitation
P07910	Q12906	18337511	physical association	anti bait coimmunoprecipitation
P53618	Q9Y678	18356299;18356299	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
P53618	P61923	18356299	physical association	anti bait coimmunoprecipitation
P61923	Q9Y678	18356299	physical association	anti bait coimmunoprecipitation
Q14527	P12004	18719106;18316726	physical association;physical association	pull down;anti tag coimmunoprecipitation
P61088	Q14527	18719106;18719106;18316726;18316726	physical association;physical association;physical association;physical association	anti tag coimmunoprecipitation;pull down;pull down;anti tag coimmunoprecipitation
Q15819	Q14527	18316726;18316726	physical association;physical association	anti tag coimmunoprecipitation;pull down
Q14527	Q9NS91	18719106;18316726;18316726	physical association;physical association;physical association	anti tag coimmunoprecipitation;pull down;anti tag coimmunoprecipitation
Q14527	P63146	18316726	physical association	pull down
Q9Y265	Q96L91	18087039;18087039	physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
Q08881	P10686	18443296	direct interaction	protein kinase assay
P43220	P49407	18445652	physical association	anti tag coimmunoprecipitation
P35555	P35555	18448684;24035709;18448684;18448684;18448684	direct interaction;putative self interaction;direct interaction;direct interaction;direct interaction	molecular sieving;pull down;comigration in sds page;electron tomography;solid phase assay
Q05195	P23443	18451027	direct interaction	protein kinase assay
Q15418	Q05195	18451027	direct interaction	protein kinase assay
Q05195	P62988	18451027	physical association	anti tag coimmunoprecipitation
Q05195	P31749	18451027	direct interaction	protein kinase assay
Q13541	P06730	20880835;22678294;21191102;18955708;20880835;18955708	direct interaction;physical association;direct interaction;physical association;direct interaction;physical association	isothermal titration calorimetry;anti bait coimmunoprecipitation;pull down;pull down;nuclear magnetic resonance;pull down
P08575	P06239	24463463	dephosphorylation reaction	protein phosphatase assay
Q04637	P60842	23478064;18606994;23478064;18606994	direct interaction;direct interaction;direct interaction;direct interaction	molecular sieving;dynamic light scattering;isothermal titration calorimetry;molecular sieving
P60896	P51587	24013206;24013206	physical association;physical association	fluorescent resonance energy transfer;anti bait coimmunoprecipitation
Q9H211	O75496	19906994;19906994;19906994;19906994;19906994	direct interaction;direct interaction;direct interaction;physical association;direct interaction	surface plasmon resonance;molecular sieving;x-ray crystallography;pull down;x ray scattering
P63000	Q13153	17389360;17389360;19693014	physical association;physical association;physical association	two hybrid;two hybrid;anti tag coimmunoprecipitation
P55884	O75821	18599441	direct interaction	mass spectrometry studies of complexes
Q9HAU5	Q9BZI7	22522823;18066079;20479275;22522823;18066079;19503078	direct interaction;direct interaction;direct interaction;direct interaction;physical association;physical association	transmission electron microscopy;pull down;surface plasmon resonance;molecular sieving;pull down;anti bait coimmunoprecipitation
Q9NPI6	Q8IU60	23085078;19966221	physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
Q14974	Q16637	21072240;21072240	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
P14678	Q16637	21072240	physical association	anti bait coimmunoprecipitation
Q15831	Q9Y376	19513107;19513107	physical association;physical association	pull down;pull down
Q9HAT8	P51617	19081057	physical association	pull down
P01112	Q9NZL6	24441586;24441586	direct interaction;direct interaction	nuclear magnetic resonance;isothermal titration calorimetry
Q99418	P84077	17563369	direct interaction	classical fluorescence spectroscopy
O75460	O75460	20798350;20798350	direct interaction;direct interaction	cosedimentation in solution;cross-linking study
P38936	P24941	24358021;8242751;24358021;24358021;24358021;24358021;24358021	physical association;physical association;physical association;physical association;physical association;physical association;physical association	anti bait coimmunoprecipitation;two hybrid;anti bait coimmunoprecipitation;pull down;pull down;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
P38936	P11802	8242751	physical association	two hybrid
P24385	Q00534	17517622	physical association	anti bait coimmunoprecipitation
P11802	P24385	19237565;19237565;19470470	direct interaction;direct interaction;physical association	molecular sieving;x-ray crystallography;anti bait coimmunoprecipitation
O96020	P38936	24358021	physical association	anti bait coimmunoprecipitation
Q00534	P30281	17517622	physical association	anti bait coimmunoprecipitation
P11802	P30281	19237555;19237555;19237555	direct interaction;direct interaction;direct interaction	light scattering;molecular sieving;x-ray crystallography
P11802	P42771	9529249;17517622	physical association;physical association	two hybrid;anti tag coimmunoprecipitation
Q13415	Q9UBD5	22398447	physical association	anti tag coimmunoprecipitation
Q13415	Q13416	22398447	physical association	anti tag coimmunoprecipitation
O43913	Q13415	22398447	physical association	anti tag coimmunoprecipitation
Q13547	Q92769	17956988	physical association	anti tag coimmunoprecipitation
Q8N2H9	P51617	19081057	physical association	pull down
P62158	P40136	19651602;19651602	direct interaction;direct interaction	cosedimentation in solution;comigration in non denaturing gel electrophoresis
Q99836	P51617	21179087	physical association	anti tag coimmunoprecipitation
O43187	Q99836	20485341	physical association	pull down
Q8WWW0	Q13043	17517604;17517604;17517604	direct interaction;direct interaction;direct interaction	molecular sieving;nuclear magnetic resonance;cross-linking study
P46940	P60953	17563371	direct interaction	pull down
P13569	O14745	19446522	direct interaction	surface plasmon resonance
P63000	Q61036	9033409	physical association	comigration in non denaturing gel electrophoresis
O14497	P51532	23698369;22140357;22140357	physical association;physical association;physical association	anti tag coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
P51532	Q86U86	22140357;22140357	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q9NRR4	Q8WYQ5	23995758;22796965;22796965;19626115;19626115	physical association;physical association;physical association;physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti bait coimmunoprecipitation
P54132	Q9H9A7	20826342	physical association	anti tag coimmunoprecipitation
P46527	P11802	19470470	physical association	anti bait coimmunoprecipitation
P04637	Q92793	19805293;19234109	physical association;physical association	anti bait coimmunoprecipitation;anti tag coimmunoprecipitation
Q68CP9	P51532	22140357;22140357;22140357	physical association;physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
P22681	P00533	20308550	physical association	anti bait coimmunoprecipitation
P12956	P13010	22451927;22451927	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q9UPY3	Q9UKV8	23636329;19820710;19820710;23636329;23636329;22484317;23636329;23636329;19955415	physical association;direct interaction;direct interaction;physical association;physical association;physical association;physical association;physical association;physical association	anti tag coimmunoprecipitation;electron microscopy;molecular sieving;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti bait coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
P16104	Q14676	19234442;20159462;19234442;21293379;19234442	physical association;direct interaction;physical association;direct interaction;physical association	pull down;fluorescence polarization spectroscopy;anti tag coimmunoprecipitation;surface plasmon resonance;pull down
Q14676	O60934	18678890;18678890;18678890;18678890	physical association;physical association;physical association;physical association	pull down;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti bait coimmunoprecipitation
Q07812	Q07812	18547146	direct interaction	cross-linking study
Q14790	Q13158	19060883;23955153;19060883	physical association;physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
O43516	P42768	17213309;19805221;17213309;17213309	physical association;physical association;physical association;physical association	anti bait coimmunoprecipitation;anti tag coimmunoprecipitation;anti bait coimmunoprecipitation;anti tag coimmunoprecipitation
P07948	Q9HCN6	19940238;19940238;19940238;19940238;19940238	physical association;physical association;physical association;physical association;physical association	phage display;anti bait coimmunoprecipitation;pull down;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
P06241	Q9HCN6	19940238;19940238;19940238	physical association;physical association;physical association	phage display;pull down;anti bait coimmunoprecipitation
P07947	Q9HCN6	19940238	physical association	phage display
Q15910	O43189	23142980	physical association	anti tag coimmunoprecipitation
Q9Y5S9	P38919	19478851;23085716;18066079;18066079;19478851;18066079	physical association;physical association;physical association;physical association;physical association;physical association	anti tag coimmunoprecipitation;anti bait coimmunoprecipitation;tandem affinity purification;tandem affinity purification;anti tag coimmunoprecipitation;tandem affinity purification
P38919	P61326	18066079;19478851;19478851;19478851;18066079;16170325;18066079;18066079;19478851;16170325	physical association;physical association;physical association;physical association;physical association;physical association;physical association;physical association;physical association;physical association	tandem affinity purification;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;tandem affinity purification;tandem affinity purification;tandem affinity purification;tandem affinity purification;anti tag coimmunoprecipitation;tandem affinity purification
P61326	Q9Y5S9	16170325;18066079;18066079;18066079;19478851;16170325;16170325	direct interaction;direct interaction;physical association;physical association;physical association;physical association;physical association	tandem affinity purification;tandem affinity purification;tandem affinity purification;tandem affinity purification;anti tag coimmunoprecipitation;tandem affinity purification;tandem affinity purification
Q9P289	Q9P289	23434407	physical association	anti tag coimmunoprecipitation
P01112	P10398	24441586;24441586	direct interaction;direct interaction	isothermal titration calorimetry;nuclear magnetic resonance
Q07817	Q07812	24814347;24814347	physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
O60934	P49959	22078559	direct interaction	pull down
P16104	P49959	19234442	physical association	pull down
P24864	P24941	24358021;19470470	direct interaction;physical association	pull down;anti bait coimmunoprecipitation
P24864	P46527	19470470	physical association	anti bait coimmunoprecipitation
Q14790	Q13546	19060883;23955153;19060883	physical association;physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
Q92956	Q12933	19332782	physical association	anti bait coimmunoprecipitation
Q06330	P46531	19907488;22325781;19907488;22325781;22325781;19907488;17284587	direct interaction;direct interaction;direct interaction;direct interaction;direct interaction;physical association;physical association	surface plasmon resonance;molecular sieving;pull down;mass spectrometry study of hydrogen/deuterium exchange;mass spectrometry study of hydrogen/deuterium exchange;pull down;anti tag coimmunoprecipitation
Q15554	Q9BSI4	19287395;19287395;19287395	direct interaction;physical association;physical association	bimolecular fluorescence complementation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
Q9BSI4	Q9NYB0	19287395;19287395	physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
P51636	Q03135	24013648	physical association	anti tag coimmunoprecipitation
P55957	P10415	19074266	physical association	anti bait coimmunoprecipitation
P55957	Q16611	23604079;23604079	direct interaction;direct interaction	cosedimentation in solution;nuclear magnetic resonance
Q13158	P25446	20935634;20935634;20935634;20935634;20935634;20935634	direct interaction;direct interaction;physical association;direct interaction;direct interaction;direct interaction	mass spectrometry studies of complexes;x-ray crystallography;pull down;light scattering;transmission electron microscopy;molecular sieving
P19878	Q15080	9490029;9490029;9490029;9490029;9490029	physical interaction;physical interaction;physical interaction;physical interaction;physical interaction	two hybrid;filter binding;two hybrid;affinity chromatography technology;affinity chromatography technology
P20585	P43246	22179786;16025128;22179786;22179786;19377479;22179786	physical association;direct interaction;direct interaction;direct interaction;direct interaction;direct interaction	pull down;cosedimentation in solution;x-ray crystallography;molecular sieving;ion exchange chromatography;ion exchange chromatography
P43246	P52701	19377479	direct interaction	ion exchange chromatography
Q9UBE0	Q9UBT2	20164921	direct interaction	molecular sieving
Q07889	P01112	18454158;19141281;20133692	direct interaction;direct interaction;direct interaction	gdp/gtp exchange assay;enzymatic study;gdp/gtp exchange assay
Q09161	P52298	19668212;19668212;19668212;23665581;19668212;23665581;19668212	direct interaction;direct interaction;direct interaction;physical association;physical association;physical association;physical association	molecular sieving;comigration in non denaturing gel electrophoresis;pull down;anti bait coimmunoprecipitation;anti tag coimmunoprecipitation;anti bait coimmunoprecipitation;pull down
P62988	Q93009	22056774	deubiquitination reaction	deubiquitinase assay
Q06609	Q96B01	21307306;20871616;21307306;21307306	direct interaction;direct interaction;direct interaction;direct interaction	pull down;pull down;pull down;pull down
P51532	Q969G3	19164553	physical association	pull down
P61586	O15085	15530360;15530360;15530360	direct interaction;direct interaction;direct interaction	molecular sieving;x-ray crystallography;gdp/gtp exchange assay
P06756	P05106	24658351;22178926	direct interaction;physical association	molecular sieving;pull down
Q16514	O00268	23292512;23292512;23292512;23292512;23292512	direct interaction;direct interaction;direct interaction;physical association;physical association	cosedimentation through density gradient;molecular sieving;ion exchange chromatography;pull down;pull down
P37840	P37840	15502874	physical association	comigration in sds page
P98170	P42574	19273858	physical association	anti tag coimmunoprecipitation
Q7Z434	O95786	19164550;18200010;17190814;17709747;21844353;17709747;20080758	physical association;physical association;physical association;physical association;physical association;physical interaction;physical association	anti tag coimmunoprecipitation;anti bait coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti bait coimmunoprecipitation;anti tag coimmunoprecipitation;anti bait coimmunoprecipitation
P01135	P00533	8663070;10775655	physical association;physical association	biochemical;biophysical
P26196	Q9NPI6	19966221	physical association	anti tag coimmunoprecipitation
Q9NPI6	Q6P2E9	19966221	physical association	anti tag coimmunoprecipitation
Q96F86	Q9NPI6	19966221	physical association	anti tag coimmunoprecipitation
Q9NPI6	Q8IZD4	19966221	physical association	anti tag coimmunoprecipitation
Q13651	P03180	15837194;15837194;15837194;15837194	direct interaction;direct interaction;direct interaction;direct interaction	x-ray crystallography;molecular sieving;surface plasmon resonance;isothermal titration calorimetry
P21333	Q8N264	21926999	direct interaction	anti tag coimmunoprecipitation
P09038	P21802	10950949;11121055	physical association;physical association	biochemical;biochemical
Q8WZ42	O15273	16407954;19622741;19622741;16407954	direct interaction;direct interaction;direct interaction;direct interaction	comigration in non denaturing gel electrophoresis;atomic force microscopy;molecular sieving;x-ray crystallography
P12830	P25146	17715295;17715295	direct interaction;direct interaction	x-ray crystallography;isothermal titration calorimetry
P04275	Q76LX8	18492805;18492805	direct interaction;direct interaction	protease assay;protease assay
Q9H4B6	Q13043	17517604;17517604	direct interaction;direct interaction	molecular sieving;nuclear magnetic resonance
P35222	Q9NQB0	22056988;19202075;20126258;22056988	physical association;physical association;physical association;physical association	anti tag coimmunoprecipitation;anti bait coimmunoprecipitation;pull down;anti tag coimmunoprecipitation
P46527	P24941	24358021	physical association	anti bait coimmunoprecipitation
P35222	Q9YGY0	18509060	physical association	anti bait coimmunoprecipitation
P00533	P04626	21203579;21203579;21203579	physical association;physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
P04626	P21860	22733765;21203579;21203579	physical association;physical association;physical association	anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
P21860	P27986	20007781	physical association	anti bait coimmunoprecipitation
Q04637	P06730	21191102;18955708;20212144;21191102;23665581;23665581;23665581	direct interaction;physical association;direct interaction;direct interaction;physical association;physical association;physical association	pull down;anti bait coimmunoprecipitation;pull down;pull down;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
P06730	Q13542	24207126;24207126	direct interaction;direct interaction	nuclear magnetic resonance;isothermal titration calorimetry
P31749	P49841	18505846	direct interaction	protein kinase assay
Q5FBB7	P67775	18716626	physical association	anti bait coimmunoprecipitation
Q8WZ42	Q5VST9	20133654;20133654;20133654;20133654	direct interaction;physical association;physical association;direct interaction	isothermal titration calorimetry;pull down;pull down;isothermal titration calorimetry
O14965	Q9ULW0	19357306;22110403;22110403;22110403;22110403	physical association;physical association;physical association;physical association;physical association	anti tag coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation;anti bait coimmunoprecipitation
P54274	Q13315	15314656	direct interaction	pull down
P01112	Q8WWW0	24441586	direct interaction	nuclear magnetic resonance
O15520	P21802	10339576	physical association	affinity chromatography technology
P04198	P61244	18003922	physical association	anti bait coimmunoprecipitation
Q13651	P17150	15837194	direct interaction	surface plasmon resonance
Q12933	Q99683	19805025;19805025;19805025	physical association;direct interaction;physical association	anti tag coimmunoprecipitation;pull down;anti bait coimmunoprecipitation
Q13188	Q8WWW0	23972470;23972470;23972470;23972470;23972470	direct interaction;direct interaction;direct interaction;direct interaction;physical association	x-ray crystallography;protein kinase assay;molecular sieving;pull down;pull down
P62988	Q8IYW5	22266820;22266820	physical association;direct interaction	pull down;pull down
Q03518	Q03519	19297616	direct interaction	cross-linking study
P35222	P25054	22056988	physical association	anti tag coimmunoprecipitation
P08581	P14210	17804794;20624990;20624990;17804794	direct interaction;direct interaction;direct interaction;direct interaction	fluorescent resonance energy transfer;amplified luminescent proximity homogeneous assay;amplified luminescent proximity homogeneous assay;fluorescent resonance energy transfer
P60842	P78344	23478064;23478064;23478064	direct interaction;direct interaction;direct interaction	pull down;molecular sieving;isothermal titration calorimetry
P08559	P11177	19081061;19081061	direct interaction;direct interaction	x-ray crystallography;molecular sieving
P16109	Q14242	19118202	direct interaction	surface plasmon resonance
P01138	P07174	18596692	direct interaction	cosedimentation in solution
P63000	Q60610	17704816	direct interaction	gdp/gtp exchange assay
Q01638	O95760	19439663;19439663	direct interaction;physical association	pull down;pull down
Q15633	Q9UPY3	19836333;19836333;19836333;19668211;19820710	direct interaction;direct interaction;direct interaction;physical association;direct interaction	transmission electron microscopy;cosedimentation through density gradient;molecular sieving;anti bait coimmunoprecipitation;molecular sieving
P31749	P31749	17554339	phosphorylation reaction	protein kinase assay
Q04756	O43278	20004165	direct interaction	enzyme linked immunosorbent assay
Q13426	P49917	21070942;21070942;22658747;22658747;22658747;22658747;21070942	direct interaction;direct interaction;physical association;direct interaction;direct interaction;physical association;direct interaction	light scattering;x ray scattering;pull down;x ray scattering;molecular sieving;pull down;molecular sieving
Q9H9Q4	Q13426	21768349;21070942;21070942;21768349;21768349;21768349;21070942	direct interaction;direct interaction;direct interaction;direct interaction;direct interaction;direct interaction;direct interaction	molecular sieving;light scattering;molecular sieving;x-ray crystallography;transmission electron microscopy;isothermal titration calorimetry;x ray scattering
P63208	Q969H0	19412162;20596027;20596027	physical association;physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
P63208	Q8N3Y1	20596027;21572988	physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
Q969U6	P63208	23314863;20596027;23314863;23314863	physical association;physical association;physical association;physical association	anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation;anti tag coimmunoprecipitation
