A0FGR8,A0FGR8,24847877;23791178,x-ray crystallography;ion mobility mass spectrometry of complexes;anti tag coimmunoprecipitation,
P23352,P11362,19696444,cross-linking study;confocal microscopy,
P23396,O14920,21399639,anti bait coip;protein kinase assay,
P23396,P25963,24457201,anti tag coimmunoprecipitation,
P23396,Q04206,18045535,tandem affinity purification;pull down;anti bait coip;anti tag coimmunoprecipitation,
P23467,P10912,19167335;12907755,phosphatase assay;array technology,
P23467,P27361,12840032,phosphatase assay,
P23470,P35222,19167335,phosphatase assay,
P23497,Q9UKL3,17245429,anti bait coip,
P23508,Q14160,19555689,pull down;anti bait coip,
P23511,Q13952,20936779,two hybrid pooling approach,
P23511,Q92624,19060904,two hybrid pooling approach;two hybrid array,
P23528,P63104,12361576,affinity chromatography technology,
P23588,Q14152,8816444,filter binding,
P23945,P27348,15196694;20600589,two hybrid;anti bait coip;lex-a dimerization assay,
P24385,P11802,15232106;9106657,protein array;proximity ligation assay;anti bait coip;anti tag coimmunoprecipitation,
P24385,P38936,15232106;21988832,protein array;two hybrid,
P24385,Q96PU4,21952639,anti tag coimmunoprecipitation;pull down,
P24394,P05112,23597562;18243101;10219247,scintillation proximity assay;isothermal titration calorimetry;x-ray crystallography,
P24394,P42226,8816495;9392697,fluorescence polarization spectroscopy;pull down,
P24863,P49336,7568034,anti bait coip,
P24864,P24941,16223725;9840943;21092281,anti tag coimmunoprecipitation;anti bait coip,
P24864,P38936,21988832;16765349;8756624,two hybrid;anti bait coip;pull down,
P24864,Q96PU4,21952639,anti tag coimmunoprecipitation;pull down,
P24928,P17844,12527917,pull down,
P24928,Q6P1J9,15923622,anti bait coip,
P24928,Q9NQG5,22264791,anti bait coip;anti tag coimmunoprecipitation,
P24941,O96020,9840943,two hybrid;anti bait coip,
P24941,P06400,8756624,protein kinase assay,
P24941,P20248,15189033;12244298;15239650;11141566;12941338;8756328,x-ray crystallography,
P24941,P24864,8756624;10330164,pull down;anti bait coip,
P24941,P38936,17418410;15232106;16765349;8756624,anti bait coip;protein array;proximity ligation assay;pull down,
P24941,P46527,17418410;15890360;16326706,anti bait coip;footprinting,
P24941,P61024,8601310;9840943,x-ray crystallography;two hybrid,
P24941,Q09472,10330164,pull down;anti bait coip,
P24941,Q16667,8242750;9840943,coimmunoprecipitation;two hybrid,
P24941,Q96PU4,15178429,pull down;anti bait coip;protein kinase assay,
P24941,Q9Y6K9,20098747,two hybrid;pull down;anti tag coimmunoprecipitation;protein array,
P25054,O14640,20224554,anti bait coip,
P25054,P35222,22682247;15327769;9707618;17318191,anti bait coip;x-ray crystallography;proximity ligation assay,
P25054,P49674,11425858,protein kinase assay,
P25054,Q15691,11943150;19632184,pull down;nuclear magnetic resonance,
P25054,Q8N944,24251807,anti bait coip;fluorescence microscopy;two hybrid;anti tag coimmunoprecipitation,
P25205,P33992,15232106,protein array,
P25205,P49736,15232106,protein array,
P25205,Q9BTE3,24299456,anti bait coip,
P25208,P23511,16959611,anti bait coip,
P25208,Q13952,20936779,two hybrid pooling approach,
P25440,Q13761,24229708,anti tag coimmunoprecipitation;anti bait coip,
P25445,P25445,7538908;7536190;21382479,two hybrid;anti bait coip,
P25445,P48023,21803845,anti bait coip,
P25445,Q13158,20935634;7538907;7536190;21382479;19118384,pull down;fluorescent resonance energy transfer;two hybrid;coimmunoprecipitation;anti bait coip;cosedimentation;molecular sieving,
P25445,Q14790,17159907;18328427,anti bait coip,
P25490,O96019,18026119,pull down,
P25490,P49407,19879840,anti tag coimmunoprecipitation;anti bait coip;two hybrid,
P25786,O14818,14733938;17948026;15225636,two hybrid;pull down,
P25786,P25787,21988832,two hybrid,
P25786,P25788,21988832,two hybrid,
P25786,P25789,15225636,pull down,
P25786,Q5JR59,19060904;21516116,two hybrid pooling approach;two hybrid array;two hybrid,
P25787,O14818,21900206;17948026,two hybrid,
P25787,P25786,14733938,two hybrid,
P25787,P25789,14733938;17948026;15225636,two hybrid,
P25788,O14818,21900206;15225636,two hybrid;pull down,
P25788,P60900,16169070,two hybrid pooling approach,
P25789,O14818,14733938;17948026;15225636,two hybrid;pull down;anti bait coip,
P25789,P25787,14733938;15225636,two hybrid;pull down,
P25815,P23297,15171681;16189514,two hybrid;surface plasmon resonance;two hybrid pooling approach,
P25963,O14920,21399639;22037600;16365431;21765415;12486103,protein kinase assay,
P25963,O15111,9520446;21765415;16286467;12486103,protein kinase assay,
P25963,P0CG48,18539148;17318178,pull down;anti bait coip;anti tag coimmunoprecipitation,
P25963,P19838,21988832,two hybrid,
P25963,P23396,24457201,anti tag coimmunoprecipitation,
P25963,Q04206,16951195;10498867;21988832;17612295,anti bait coip;two hybrid;ubiquitin reconstruction,
P25963,Q9Y6K9,16126728;21217772,protein kinase assay,
P26010,P21333,17690686;15225631,filter binding;saturation binding;pull down,
P26038,O14745,15020681;9430655,affinity chromatography technology;pull down;fluorescence microscopy;x-ray crystallography,
P26038,Q5S007,22952686;24695735;20642453;24351927,protein kinase assay,
P26045,P10912,12907755,array technology;phosphatase assay;far western blotting,
P26196,Q9NPI6,16364915,anti tag coimmunoprecipitation,
P26358,Q15910,16357870,pull down,
P26358,Q96EB6,21947282,deacetylase assay;imaging technique;anti tag coimmunoprecipitation;anti bait coip,
P26358,Q96T88,19798101;17934516,anti tag coimmunoprecipitation;two hybrid;pull down;confocal microscopy,
P26368,P78362,16189514;23602568,two hybrid pooling approach;anti tag coimmunoprecipitation;bimolecular fluorescence complementation,
P26368,Q01081,21460037;22365833;16189514,pull down;two hybrid;two hybrid pooling approach,
P26368,Q8IWZ8,21988832;22365833,two hybrid,
P26368,Q9UHX1,22365833;17353931,two hybrid;anti bait coip,
P26447,P04637,19740107,far western blotting,
P26599,P23246,10653975,coimmunoprecipitation,
P26599,Q96PU8,16713569;22365833,pull down;two hybrid,
P26842,O15304,9177220,anti bait coip,
P27348,P00533,20029029,anti bait coip;anti tag coimmunoprecipitation;ubiquitin reconstruction,
P27348,P04049,7760835;11697890,pull down;biochemical,
P27348,P22681,15094368;9092538,coimmunoprecipitation,
P27348,P23945,15196694,two hybrid,
P27348,P46527,12042314,coimmunoprecipitation,
P27348,P46937,12535517,coimmunoprecipitation;tandem affinity purification,
P27348,P78314,12501243,two hybrid;pull down,
P27348,Q14678,18458160,anti tag coimmunoprecipitation;pull down,
P27348,Q5S007,20642453;24351927,pull down;surface plasmon resonance,
P27348,Q6WCQ1,21988832,two hybrid,
P27348,Q9UBF8,15324660;16912074,coimmunoprecipitation;pull down,
P27361,P19419,16291755,protein kinase assay;proximity ligation assay,
P27361,P23467,19167335,phosphatase assay,
P27361,P28562,10617468,protein kinase assay,
P27361,P53355,15616583,two hybrid;pull down,
P27361,Q12913,19494114,peptide array;pull down;anti tag coimmunoprecipitation,
P27361,Q16539,23397142;11238443,proximity ligation assay;pull down,
P27448,P31946,17353931,anti bait coip,
P27448,P61981,17353931;16959763,anti bait coip;anti tag coimmunoprecipitation,
P27448,P63104,15161933;16959763,pull down;anti tag coimmunoprecipitation,
P27449,Q96G23,11543633;21988832,two hybrid;pull down,
P27487,O14625,18275857,enzymatic study,
P27487,P27487,22001206,cosedimentation in solution;circular dichroism;comigration in gel electrophoresis,
P27487,P51671,21314817,protease assay,
P27487,Q07325,21314817;18275857,protease assay;enzymatic study,
P27540,Q16665,21620138;9704006;20603618,anti bait coip;two hybrid,
P27694,P15927,15965237,two hybrid,
P27694,Q14191,15965237;10373438;15735006,two hybrid;pull down;enzyme linked immunosorbent assay;anti bait coip,
P27695,P08107,10629618;11133992,pull down;coimmunoprecipitation,
P27695,Q09472,20856196,anti tag coimmunoprecipitation,
P27695,Q96EB6,19934257,fluorescence microscopy;deacetylase assay,
P27797,O95166,19154346,nuclear magnetic resonance;x-ray crystallography,
P27824,P43307,22314232,anti bait coip,
P27986,P00533,8662998;16273093,coimmunoprecipitation;protein array;proximity ligation assay,
P27986,P04626,16273093,protein array,
P27986,P06213,10500481;11796522,fluorescent resonance energy transfer;pull down,
P27986,P08069,7642582,pull down,
P27986,P09619,8382612;11710529;1314164;1330535;19864249;9153411,nuclear magnetic resonance;two hybrid;coimmunoprecipitation;biophysical;circular dichroism;classical fluorescence spectroscopy;proximity ligation assay;pull down,
P27986,P10398,10967104,pull down;phage display;coimmunoprecipitation,
P27986,P10721,24728074,fluorescence polarization spectroscopy;proximity ligation assay,
P27986,P10747,7584133;8183372;9417079,coimmunoprecipitation,
P27986,P11362,18412956,coimmunoprecipitation,
P27986,P12931,23397142;19903481,proximity ligation assay;anti bait coip,
P27986,P16410,9398332,pull down,
P27986,P21860,16273093;20227043;21278786;10572067,protein array;anti bait coip,
P27986,P22681,8621719;9890970;16982329;15556646;15581361;7642581;9160881,coimmunoprecipitation;pull down;anti bait coip;far western blotting;two hybrid,
P27986,P29353,8621719;8662998;16219545,coimmunoprecipitation;pull down,
P27986,P30874,16917505,pull down,
P27986,P35568,16230374;11403293;11416002;8382612;16150444;7680095;7680644,pull down;enzymatic study;coimmunoprecipitation;nuclear magnetic resonance;anti bait coip;surface plasmon resonance;cross-linking study,
P27986,P42336,22402981;19574958;23643389,anti bait coip;anti tag coimmunoprecipitation,
P27986,P48023,19807924,phage display,
P27986,P60953,7629060;8034624,pull down;experimental interaction detection,
P27986,P62993,16219545,pull down,
P27986,Q13480,24728074;10978177;16638574,fluorescence polarization spectroscopy;pull down;coimmunoprecipitation,
P28074,Q99436,14733938,two hybrid,
P28288,P40855,21102411;14709540,fluorescence microscopy;anti tag coimmunoprecipitation,
P28300,O95967,19570982,surface plasmon resonance,
P28340,P49005,12403614,ion exchange chromatography,
P28340,Q9HCU8,16510448,two hybrid;pull down,
P28347,P46937,22863277;24581491,anti bait coip,
P28482,P14921,22521293,proximity ligation assay,
P28482,P28562,16286470;8626452;19892016,pull down;genetic interference,
P28482,P35236,10415025;12592337,proximity ligation assay;anti tag coimmunoprecipitation;pull down;genetic interference,
P28482,P51812,21988832,proximity ligation assay;two hybrid,
P28482,Q02750,23241949,protein kinase assay,
P28482,Q15256,10601328,phosphatase assay;fluorescence microscopy,
P28482,Q16539,22521293;17255949,anti bait coip;anti tag coimmunoprecipitation,
P28562,P27361,20347885;19892016,phosphatase assay;proximity ligation assay;genetic interference,
P28562,P28482,16286470;19892016,pull down;protein kinase assay;genetic interference,
P28562,Q16539,20936779,two hybrid pooling approach,
P28749,Q7L2E3,17255935,anti tag coimmunoprecipitation,
P28799,P19438,24070898,surface plasmon resonance;two hybrid;pull down,
P28799,P20333,24070898,surface plasmon resonance;pull down,
P28827,P28827,15978577;10809770,experimental interaction detection;two hybrid;anti tag coimmunoprecipitation,
P29016,P61769,12118248,x-ray crystallography,
P29218,P29218,21516116;19447967;16189514,two hybrid;two hybrid pooling approach,
P29274,P29274,18675812;19013155,bioluminescence resonance energy transfer;bimolecular fluorescence complementation;fluorescent resonance energy transfer,
P29274,Q7Z6G3,17689978,pull down;confocal microscopy,
P29279,P02751,16457822,imaging technique;two hybrid;enzyme linked immunosorbent assay,
P29317,P20827,19573808;19525919,anti tag coimmunoprecipitation;x-ray crystallography,
P29350,P06239,19167335,phosphatase assay,
P29350,P19235,7228577;7528577;7528537,pull down;affinity chromatography technology;anti bait coip;experimental interaction detection,
P29350,P20138,10206955;17947393,pull down;anti bait coip,
P29350,P31994,9603468,pull down,
P29353,P00533,16729043;8662998;7542744;16273093;7518560;20935677,pull down;coimmunoprecipitation;protein array;anti bait coip,
P29353,P04626,16729043;16273093,pull down;protein array,
P29353,P21860,16729043;16273093,pull down;protein array,
P29353,P22681,8621719;8662998;15677445,coimmunoprecipitation;pull down,
P29353,P27986,23397142,proximity ligation assay,
P29353,P62993,15688026;8939605;21725358;12485888;8663178;9254595;9175774,anti tag coimmunoprecipitation;pull down;anti bait coip;coimmunoprecipitation;surface plasmon resonance;isothermal titration calorimetry,
P29353,Q15303,16273093;16729043,protein array;pull down,
P29459,P29460,10899108,x-ray crystallography,
P29460,P29459,7527811,comigration in non denaturing gel electrophoresis,
P29460,Q9NPF7,11114383;18680750,anti tag coimmunoprecipitation;x-ray crystallography,
P29466,Q9NPP4,11390368;17418785,anti tag coimmunoprecipitation;pull down,
P29474,Q8IVI9,12446846;16234328,two hybrid;confocal microscopy;pull down;anti tag coimmunoprecipitation;anti bait coip,
P29590,P04637,21057547,anti bait coip,
P29590,P63165,11948183,two hybrid,
P29590,Q00987,12915590,coimmunoprecipitation;anti bait coip;imaging technique,
P29590,Q05516,9294197,anti tag coimmunoprecipitation;pull down,
P29590,Q9UER7,14517282;10669754,fluorescence microscopy;two hybrid;coimmunoprecipitation;imaging technique,
P29590,Q9Y2M5,20389280;21840486,anti tag coimmunoprecipitation;fluorescence microscopy;pull down,
P29972,Q99750,19060904;19447967,two hybrid pooling approach;two hybrid array,
P30048,Q5S007,24459295;21850687,anti tag coimmunoprecipitation;anti bait coip;two hybrid;protein kinase assay;confocal microscopy,
P30084,Q5S007,24510904,protein array,
P30086,P04049,17097642,anti tag coimmunoprecipitation;surface plasmon resonance;peptide array;anti bait coip,
P30101,Q96HE7,17170699;20802462,anti tag coimmunoprecipitation,
P30153,P13569,15936019,anti bait coip,
P30153,P53816,17374643,pull down;anti bait coip;confocal microscopy,
P30153,P60510,17353931;18715871,anti bait coip;anti tag coimmunoprecipitation,
P30153,P63151,17245430,anti tag coimmunoprecipitation,
P30153,P67775,8617797;18715871,two hybrid;anti tag coimmunoprecipitation,
P30153,Q16537,23555304,two hybrid,
P30153,Q8TCG1,17632056,anti bait coip,
P30153,Q9Y6E0,17353931,anti bait coip,
P30154,P67775,18715871,anti tag coimmunoprecipitation,
P30154,Q16537,23555304,two hybrid,
P30260,P60484,21241890,fluorescence microscopy,
P30260,Q9UM11,22014574;18662541,anti tag coimmunoprecipitation,
P30279,P38936,16765349,anti bait coip,
P30281,O94921,17517622,two hybrid;anti bait coip,
P30281,P11802,15232106;21988832;21516116;9106657,protein array;two hybrid;anti bait coip,
P30281,P38936,15232106;21988832,protein array;proximity ligation assay;two hybrid array,
P30281,Q00534,15232106;21516116,protein array;two hybrid,
P30281,Q9UBQ5,15327989,anti tag coimmunoprecipitation;two hybrid,
P30291,P31946,10775038;17353931,two hybrid;anti bait coip,
P30304,O96017,11298456;10724175,coimmunoprecipitation,
P30304,P62258,14559997;7644510,pull down;coimmunoprecipitation;two hybrid,
P30304,Q9Y297,14603323,coimmunoprecipitation;pull down,
P30305,P31946,12871587;7644510;15173315,affinity chromatography technology;two hybrid;coimmunoprecipitation,
P30305,P63104,10713667;12764136;15629715;16672277,affinity chromatography technology;coimmunoprecipitation;pull down,
P30305,Q04917,10713667,two hybrid;affinity chromatography technology,
P30307,P53350,14532005;12595692,anti tag coimmunoprecipitation;coimmunoprecipitation,
P30405,P04637,22726440,anti tag coimmunoprecipitation;pull down,
P30533,P98155,8083232,far western blotting;affinity chromatography technology,
P30622,P68366,16455083,affinity chromatography technology;saturation binding,
P30793,P63104,21988832,confocal microscopy,
P30874,P27986,16917505,surface plasmon resonance;anti bait coip,
P31749,O15530,11438723;21775285,beta lactamase complementation;anti bait coip,
P31749,O94875,15784622,anti bait coip;experimental interaction detection;anti tag coimmunoprecipitation;pull down,
P31749,P08670,20856200,anti bait coip;pull down;protein kinase assay;fluorescence microscopy;anti tag coimmunoprecipitation;cosedimentation in solution;bimolecular fluorescence complementation,
P31749,P19174,16525023,anti bait coip;pull down,
P31749,P31749,7891724,coimmunoprecipitation,
P31749,P46527,12042314,experimental interaction detection,
P31749,P67775,16044149;21159657,pull down;genetic interference,
P31749,Q00987,15527798,experimental interaction detection;proximity ligation assay,
P31749,Q13043,17932490,anti bait coip;anti tag coimmunoprecipitation;fluorescence microscopy,
P31749,Q15047,17577629,two hybrid;pull down;anti tag coimmunoprecipitation;anti bait coip,
P31749,Q96EB6,21775285,anti bait coip;pull down,
P31946,P04049,7882972;7935795;12620389;7644510,two hybrid;anti bait coip,
P31946,P08069,15629149;9581554,two hybrid;pull down;coimmunoprecipitation,
P31946,P15056,12620389,two hybrid,
P31946,P19634,16717153;11279064,coimmunoprecipitation;experimental interaction detection;pull down;filter binding,
P31946,P22681,11157475,coimmunoprecipitation,
P31946,P27448,15324660;16959763,coimmunoprecipitation;anti tag coimmunoprecipitation,
P31946,P30291,15324660;10775038,coimmunoprecipitation,
P31946,P30305,10713667;16672277;7644510,two hybrid;coimmunoprecipitation,
P31946,P46937,20048001,coimmunoprecipitation,
P31946,P49815,15324660;12468542;20169078;12582162,coimmunoprecipitation;experimental interaction detection;pull down,
P31946,P56524,10958686,coimmunoprecipitation,
P31946,Q12802,15691829;15324660,pull down;coimmunoprecipitation,
P31946,Q15569,11555644,two hybrid;coimmunoprecipitation;imaging technique,
P31946,Q16890,12963375,pull down;coimmunoprecipitation;two hybrid,
P31946,Q53ET0,15324660,coimmunoprecipitation,
P31946,Q5S007,20642453;24947832,pull down;protein array,
P31946,Q6ICG6,15324660,coimmunoprecipitation,
P31946,Q7Z401,15324660,coimmunoprecipitation,
P31946,Q96F86,15324660,coimmunoprecipitation,
P31946,Q96NE9,15324660,coimmunoprecipitation,
P31946,Q96TC7,17353931;18771726;21972092,anti bait coip;pull down;proximity ligation assay,
P31946,Q99683,15023544;21771788,two hybrid;anti bait coip,
P31946,Q9UBF8,15324660;17353931,coimmunoprecipitation;anti bait coip,
P31947,P56524,16767219;15778465,two hybrid;tandem affinity purification,
P31947,Q14103,16902409,pull down,
P31947,Q7L5N1,21625211,anti tag coimmunoprecipitation;pull down;anti bait coip,
P31947,Q8NHY2,20843328,anti tag coimmunoprecipitation,
P31947,Q8WUI4,15778465,tandem affinity purification,
P31947,Q92934,20179209;16189514,coimmunoprecipitation;two hybrid pooling approach,
P31994,P29350,8577729;9148918,proteinchip;affinity chromatography technology,
P32121,Q00987,11588219;21988832,experimental interaction detection;two hybrid array,
P32121,Q14978,17620599,anti tag coimmunoprecipitation,
P32239,Q06124,16963136,pull down;surface plasmon resonance;anti tag coimmunoprecipitation,
P32302,P04899,15251452;23773523,experimental interaction detection;anti bait coip,
P32322,P32322,2722838;16730026,molecular sieving;x-ray crystallography,
P32455,P32455,22059445;22607347,molecular sieving;two hybrid;cross-linking study,
P33151,P35222,18287330;20123964;17057644,competition binding;anti bait coip;imaging technique;pull down,
P33176,P63104,15324660;17353931,coimmunoprecipitation;anti bait coip,
P33240,Q99728,10477523,anti bait coip;molecular sieving,
P33316,Q6ZVK8,19060904,two hybrid pooling approach;two hybrid array,
P33681,P16410,21982860,protein array,
P33981,P33981,20360068,tandem affinity purification,
P33991,P33993,24299456,anti bait coip,
P33991,Q08945,16902406,anti bait coip;anti tag coimmunoprecipitation,
P33992,P25205,22540012;12364596,cosedimentation through density gradient;coimmunoprecipitation,
P33992,P49736,15232106,protein array,
P33992,Q9BTE3,22540012,anti bait coip,
P33993,P01106,17314511;17353931,anti bait coip,
P33993,P33991,22540012;15232106,anti bait coip;protein array,
P33993,P49736,23764002;15232106,anti tag coimmunoprecipitation;protein array,
P33993,Q14566,16438930,anti bait coip,
P33993,Q14683,16438930,tandem affinity purification;anti bait coip;pull down,
P33993,Q9BTE3,22540012,anti bait coip,
P33993,Q9UL03,17310990,two hybrid;anti tag coimmunoprecipitation;anti bait coip;pull down,
P33993,Q9Y6K9,14743216;20098747,tandem affinity purification;protein array,
P35125,P10916,16555005,two hybrid;anti tag coimmunoprecipitation,
P35222,O15169,19166851;17318191;22682247,anti tag coimmunoprecipitation;anti bait coip,
P35222,O43707,16204054,two hybrid;anti bait coip;confocal microscopy,
P35222,P10275,12588987;21741601;10987273,anti bait coip;pull down;confocal microscopy,
P35222,P12830,18593713;12640114,anti bait coip,
P35222,P15884,17875931;21743491;22699938;17318191,pull down;anti bait coip,
P35222,P19838,19358846,anti bait coip,
P35222,P23470,21112398,phosphatase assay,
P35222,P25054,22682247,anti bait coip,
P35222,P36402,19358846;16442529,pull down;anti bait coip,
P35222,P46937,22234184;23245941,pull down;anti tag coimmunoprecipitation;anti bait coip,
P35222,P49023,22728435,pull down,
P35222,P49841,19303846,proximity ligation assay;protein kinase assay,
P35222,Q08050,22014570,anti bait coip;confocal microscopy;anti tag coimmunoprecipitation,
P35222,Q12913,19167335;12370829,phosphatase assay;pull down,
P35222,Q13761,18772112,pull down;anti tag coimmunoprecipitation,
P35222,Q6P1J9,16630820,two hybrid;pull down,
P35222,Q96AC1,22699938,anti tag coimmunoprecipitation;pull down;anti bait coip,
P35222,Q9GZQ8,23736261,pull down,
P35222,Q9GZV5,23245942;22234184,anti bait coip;anti tag coimmunoprecipitation,
P35222,Q9NQB0,18772112;16569639;11713475;11713476,anti bait coip;anti tag coimmunoprecipitation;x-ray crystallography,
P35222,Q9NSA3,12408824;18287330;17353931,x-ray crystallography;pull down;anti bait coip,
P35222,Q9Y297,20531388,anti tag coimmunoprecipitation,
P35226,O95931,21282530,anti tag coimmunoprecipitation,
P35226,P51784,20601937,anti tag coimmunoprecipitation;pull down,
P35226,Q06587,22897849;22493164,anti bait coip;anti tag coimmunoprecipitation;two hybrid array,
P35226,Q93009,20601937,anti tag coimmunoprecipitation,
P35226,Q99496,21772249;22493164;16710298,molecular sieving;anti tag coimmunoprecipitation;x-ray crystallography,
P35226,Q9HC52,17332741;21282530,anti bait coip;pull down,
P35227,O95931,21282530;19636380,pull down;anti tag coimmunoprecipitation,
P35227,Q06587,22493164;19636380,anti tag coimmunoprecipitation,
P35227,Q99496,19636380;22493164,anti tag coimmunoprecipitation;two hybrid array,
P35232,P04637,16319068,confocal microscopy,
P35236,P28482,10415025,biochemical,
P35240,Q16584,20890305,anti bait coip;pull down;protein kinase assay,
P35240,Q4VCS5,23414517;21481793,two hybrid fragment pooling approach;anti tag coimmunoprecipitation;anti bait coip,
P35244,P15927,10982866;19338310,two hybrid,
P35244,P27694,19338310,two hybrid,
P35250,P35249,15655353,coimmunoprecipitation;pull down,
P35251,P35250,15655353,coimmunoprecipitation,
P35372,P21333,14573758,two hybrid;confocal microscopy,
P35372,Q5T9L3,20214800;23840749,ubiquitin reconstruction;anti bait coip;two hybrid,
P35372,Q96S59,23840749;19788913,two hybrid;anti bait coip;anti tag coimmunoprecipitation;pull down,
P35520,P35520,21900206;19447967;16189514,two hybrid;two hybrid pooling approach,
P35568,P06213,7935368,two hybrid,
P35568,P27986,14632132,two hybrid,
P35568,P42336,23643389,anti tag coimmunoprecipitation;pull down;anti bait coip,
P35568,P62258,9111084;9312143,pull down;two hybrid;competition binding,
P35579,O00255,14508515,tandem affinity purification;anti bait coip;pull down;fluorescence microscopy;cosedimentation,
P35609,P03950,15737636,pull down;fluorescent resonance energy transfer,
P35609,P35609,9501083;11101506,protein cross-linking with a bifunctional reagent;two hybrid;pull down;isothermal titration calorimetry,
P35609,Q8WZ42,9501083;11846417;23414517;16902413;11101506,two hybrid;protein cross-linking with a bifunctional reagent;two hybrid fragment pooling approach;pull down,
P35813,P28482,23560844,pull down;phosphatase assay,
P35813,Q9H6Z4,21960005,pull down;anti tag coimmunoprecipitation,
P35916,P35968,21130043;16530705;20224550,anti bait coip;coimmunoprecipitation,
P35968,P15692,23374253;16763549;20660291,filter binding;cross-linking study;enzyme linked immunosorbent assay,
P35968,P15692,1417831;22897854,affinity chromatography technology;cross-linking study;saturation binding,
P35968,P35916,16530705,coimmunoprecipitation,
P35968,P98160,23374253,anti bait coip,
P35968,Q12913,18936167,coimmunoprecipitation;pull down,
P35998,P62195,16763564,anti bait coip,
P35998,Q16401,21516116;19490896,two hybrid;anti tag coimmunoprecipitation,
P36404,O43924,18588884;21516116,pull down;two hybrid,
P36405,Q13432,18588884,fluorescence polarization spectroscopy,
P36406,P36406,22493164;16189514,anti tag coimmunoprecipitation;two hybrid array;two hybrid pooling approach,
P36507,P10398,21988832;11909642,two hybrid,
P36873,P41236,10807923,blue native page,
P36894,P12643,20860622;19804412;21054789;15064755,surface plasmon resonance;competition binding;cross-linking study;anti bait coip;x-ray crystallography,
P36894,P12644,21054789,surface plasmon resonance,
P36956,Q96RN5,16799563,anti tag coimmunoprecipitation;pull down;classical fluorescence spectroscopy,
P37173,P01137,20860622,surface plasmon resonance,
P37173,P10600,11850637,x-ray crystallography,
P37173,Q8IX30,21441952,anti tag coimmunoprecipitation;protein array,
P37198,Q9UBU9,23477864,fluorescence microscopy,
P37840,P08107,21985244;19875982,pull down;fluorescent resonance energy transfer,
P37840,P37840,22119730;16330551;24374342;21443877;16764865;19745811;19875982;23927048,bimolecular fluorescence complementation;comigration in non denaturing gel electrophoresis;biophysical;classical fluorescence spectroscopy;transmission electron microscopy;electron tomography;molecular sieving;fluorescence technology;dynamic light scattering;cosedimentation;electron microscopy;nuclear magnetic resonance;atomic force microscopy;detection by mass spectrometry;cross-linking study;circular dichroism,
P37840,Q9UI14,21798244,phage display,
P37840,Q9Y6H5,19762560;10319874;12044636,pull down;nuclear magnetic resonance;two hybrid;confocal microscopy,
P38159,P61978,22365833;16189514,two hybrid;two hybrid pooling approach,
P38398,O15360,12354784,coimmunoprecipitation,
P38398,P03372,11244506;15674350,coimmunoprecipitation;pull down;anti tag coimmunoprecipitation;anti bait coip,
P38398,P78347,21407215,confocal microscopy;anti bait coip,
P38398,Q12888,18001824,confocal microscopy,
P38398,Q14192,14550570;21988832,anti bait coip;anti tag coimmunoprecipitation;two hybrid,
P38398,Q6UWZ7,17525340,pull down;fluorescence microscopy;surface plasmon resonance,
P38398,Q8WX92,11739404,confocal microscopy,
P38398,Q96RL1,17525340,pull down;anti bait coip,
P38398,Q99708,9811458,two hybrid;pull down,
P38398,Q99728,11573085;8944023,nuclear magnetic resonance;two hybrid;anti bait coip,
P38398,Q9BX63,14576432;17581638;17525340,surface plasmon resonance;anti bait coip,
P38398,Q9Y4A5,16260778,far western blotting,
P38432,P12956,21070772,pull down;competition binding,
P38432,P13010,21070772,anti bait coip;competition binding,
P38432,P54253,12757932,pull down;anti tag coimmunoprecipitation;anti bait coip;two hybrid,
P38432,Q99986,21920476,confocal microscopy;protein kinase assay;anti bait coip;pull down,
P38432,Q9Y3D8,16079131,fluorescence microscopy;pull down,
P38646,O15350,22340593,fluorescence microscopy;anti tag coimmunoprecipitation,
P38646,P04637,17184779;22340593;20153329,anti bait coip;anti tag coimmunoprecipitation;affinity chromatography technology,
P38919,O15234,16923391,x-ray crystallography,
P38919,P61326,14730019;23084401,anti tag coimmunoprecipitation,
P38919,Q9HCG8,22365833,two hybrid,
P38919,Q9Y5S9,14730019;23084401,anti tag coimmunoprecipitation;cross-linking study,
P38936,O94921,17517622,anti bait coip;anti tag coimmunoprecipitation,
P38936,P04637,16616141,imaging technique,
P38936,P11802,16962592,anti bait coip,
P38936,P12004,21988832;16510448,two hybrid;far western blotting;two hybrid array,
P38936,P24385,21988832;9106657;21516116,two hybrid array;anti tag coimmunoprecipitation;two hybrid,
P38936,P24864,8756624,proximity ligation assay;pull down;anti bait coip,
P38936,P24941,9284049;15890360;16962592;9840943;8756624,pull down;surface plasmon resonance;anti bait coip;two hybrid,
P38936,P30279,16189514,two hybrid pooling approach;proximity ligation assay,
P38936,P30281,16189514,two hybrid pooling approach,
P38936,Q00535,15890360,surface plasmon resonance,
P39019,P11309,16266891,pull down;two hybrid,
P39060,P39060,16269408,classical fluorescence spectroscopy;electron microscopy;circular dichroism;biophysical,
P39060,P19338,17615292;19877579,surface plasmon resonance;confocal microscopy;anti bait coip;pull down;fluorescence-activated cell sorting,
P39060,Q15113,24117177,surface plasmon resonance array;anti bait coip,
P39748,P12004,14657243;18692475,fluorescent resonance energy transfer;two hybrid array,
P39748,Q14191,14657243;11598021,fluorescent resonance energy transfer;pull down;affinity chromatography technology;anti bait coip,
P39748,Q96NY9,22551069,anti tag coimmunoprecipitation;pull down;fluorescence microscopy,
